Index,Co,Cr,Ti,Mo,W,VEC,delta,entropy,han,Tm(K),omiga,AN,Aw,CH,DS,DC,DV,EN,EC,EI,EM,MP,NC,QN,RC,RM,TM,TN,BM,Hv30
3132,0.3,0.35,0.1,0.05,0.2,6.7,5.706787602,11.89369488,-6.84,2350.3,4.086805714,35.6,82.2322,6.2705,9999.5,0.827,1.3615,1.857,5.358,710.045,22.52,58.05,3.7,4.45,1.2175,1.3494,2374.3,16.665,196.55,
3133,0.3,0.35,0.1,0.1,0.15,6.7,5.70932845,12.25246319,-7.11,2310.65,3.981878211,34,77.8367,6.127,9548.5,0.826,1.3595,1.8645,5.254,705.79,22.17,58.1,3.655,4.4,1.217,1.349,2334.65,15.875,194.06,
3134,0.3,0.35,0.1,0.15,0.1,6.7,5.712122963,12.25246319,-7.38,2271,3.770371804,32.4,73.4412,5.9835,9097.5,0.825,1.3575,1.872,5.15,701.535,21.82,58.15,3.61,4.35,1.2165,1.3486,2295,15.085,191.57,
3135,0.3,0.35,0.1,0.2,0.05,6.7,5.715171346,11.89369488,-7.65,2231.35,3.469149814,30.8,69.0457,5.84,8646.5,0.824,1.3555,1.8795,5.046,697.28,21.47,58.2,3.565,4.3,1.216,1.3482,2255.35,14.295,189.08,
3136,0.3,0.35,0.15,0.05,0.15,6.6,5.913166708,12.03494894,-9.12,2262.8,2.986039744,33,75.43305,6.019,9264.5,0.8265,1.377,1.8605,5.1555,704.445,21.71,57.85,3.64,4.35,1.2185,1.3521,2290.05,16.05,186.42,
3137,0.3,0.35,0.15,0.1,0.1,6.6,5.915768116,12.25246319,-9.37,2223.15,2.907050539,31.4,71.03755,5.8755,8813.5,0.8255,1.375,1.868,5.0515,700.19,21.36,57.9,3.595,4.3,1.218,1.3517,2250.4,15.26,183.93,
3138,0.3,0.35,0.15,0.15,0.05,6.6,5.918613717,12.03494894,-9.62,2183.5,2.731633161,29.8,66.64205,5.732,8362.5,0.8245,1.373,1.8755,4.9475,695.935,21.01,57.95,3.55,4.25,1.2175,1.3513,2210.75,14.47,181.44,
3139,0.3,0.35,0.2,0.05,0.1,6.5,6.107646988,11.89369488,-11.28,2175.3,2.293648446,30.4,68.6339,5.7675,8529.5,0.826,1.3925,1.864,4.953,698.845,20.9,57.65,3.58,4.25,1.2195,1.3548,2205.8,15.435,176.29,
3140,0.3,0.35,0.2,0.1,0.05,6.5,6.110305885,11.89369488,-11.51,2135.65,2.206843569,28.8,64.2384,5.624,8078.5,0.825,1.3905,1.8715,4.849,694.59,20.55,57.7,3.535,4.2,1.219,1.3544,2166.15,14.645,173.8,
3141,0.3,0.35,0.25,0.05,0.05,6.4,6.291372758,11.42989101,-13.32,2087.8,1.791541025,27.8,61.83475,5.516,7794.5,0.8255,1.408,1.8675,4.7505,693.245,20.09,57.45,3.52,4.15,1.2205,1.3575,2121.55,14.82,166.16,
3142,0.3,0.4,0.05,0.05,0.2,6.8,5.324686109,11.2169906,-4.66,2360.15,5.681068748,35.7,82.43865,6.286,10132,0.8235,1.3375,1.864,5.3205,709.785,22.63,58.35,3.71,4.45,1.2105,1.3443,2383.4,16.515,199.13,
3143,0.3,0.4,0.05,0.1,0.15,6.8,5.327128648,11.57575891,-4.96,2320.5,5.415634789,34.1,78.04315,6.1425,9681,0.8225,1.3355,1.8715,5.2165,705.53,22.28,58.4,3.665,4.4,1.21,1.3439,2343.75,15.725,196.64,
3144,0.3,0.4,0.05,0.15,0.1,6.8,5.329846563,11.57575891,-5.26,2280.85,5.019499946,32.5,73.64765,5.999,9230,0.8215,1.3335,1.879,5.1125,701.275,21.93,58.45,3.62,4.35,1.2095,1.3435,2304.1,14.935,194.15,
3145,0.3,0.4,0.05,0.2,0.05,6.8,5.332840065,11.2169906,-5.56,2241.2,4.521496283,30.9,69.25215,5.8555,8779,0.8205,1.3315,1.8865,5.0085,697.02,21.58,58.5,3.575,4.3,1.209,1.3431,2264.45,14.145,191.66,
3146,0.3,0.4,0.1,0.05,0.15,6.7,5.568293786,11.57575891,-7.08,2272.65,3.715769561,33.1,75.6395,6.0345,9397,0.823,1.353,1.8675,5.118,704.185,21.82,58.15,3.65,4.35,1.2115,1.347,2299.15,15.9,189,
3147,0.3,0.4,0.1,0.1,0.1,6.7,5.570806925,11.79327317,-7.36,2233,3.578040622,31.5,71.244,5.891,8946,0.822,1.351,1.875,5.014,699.93,21.47,58.2,3.605,4.3,1.211,1.3466,2259.5,15.11,186.51,
3148,0.3,0.4,0.1,0.15,0.05,6.7,5.573582736,11.57575891,-7.64,2193.35,3.323257959,29.9,66.8485,5.7475,8495,0.821,1.349,1.8825,4.91,695.675,21.12,58.25,3.56,4.25,1.2105,1.3462,2219.85,14.32,184.02,
3149,0.3,0.4,0.15,0.05,0.1,6.6,5.796286892,11.57575891,-9.38,2185.15,2.696670532,30.5,68.84035,5.783,8662,0.8225,1.3685,1.871,4.9155,698.585,21.01,57.95,3.59,4.25,1.2125,1.3497,2214.9,15.285,178.87,
3150,0.3,0.4,0.15,0.1,0.05,6.6,5.798867032,11.57575891,-9.64,2145.5,2.576326841,28.9,64.44485,5.6395,8211,0.8215,1.3665,1.8785,4.8115,694.33,20.66,58,3.545,4.2,1.212,1.3493,2175.25,14.495,176.38,
3151,0.3,0.4,0.2,0.05,0.05,6.5,6.010486955,11.2169906,-11.56,2097.65,2.035408333,27.9,62.0412,5.5315,7927,0.822,1.384,1.8745,4.713,692.985,20.2,57.75,3.53,4.15,1.2135,1.3524,2130.65,14.67,168.74,
3152,0.3,0.45,0.05,0.05,0.15,6.8,5.097032788,10.84695596,-4.9,2282.5,5.052689178,33.2,75.84595,6.05,9529.5,0.8195,1.329,1.8745,5.0805,703.925,21.93,58.45,3.66,4.35,1.2045,1.3419,2308.25,15.75,191.58,
3153,0.3,0.45,0.05,0.1,0.1,6.8,5.099421824,11.06447021,-5.21,2242.85,4.763137622,31.6,71.45045,5.9065,9078.5,0.8185,1.327,1.882,4.9765,699.67,21.58,58.5,3.615,4.3,1.204,1.3415,2268.6,14.96,189.09,
3154,0.3,0.45,0.05,0.15,0.05,6.8,5.10210149,10.84695596,-5.52,2203.2,4.329350248,30,67.05495,5.763,8627.5,0.8175,1.325,1.8895,4.8725,695.415,21.23,58.55,3.57,4.25,1.2035,1.3411,2228.95,14.17,186.6,
3155,0.3,0.45,0.1,0.05,0.1,6.7,5.369721319,11.06447021,-7.34,2195,3.308789116,30.6,69.0468,5.7985,8794.5,0.819,1.3445,1.878,4.878,698.325,21.12,58.25,3.6,4.25,1.2055,1.3446,2224,15.135,181.45,
3156,0.3,0.45,0.1,0.1,0.05,6.7,5.372188581,11.06447021,-7.63,2155.35,3.125531569,29,64.6513,5.655,8343.5,0.818,1.3425,1.8855,4.774,694.07,20.77,58.3,3.555,4.2,1.205,1.3442,2184.35,14.345,178.96,
3157,0.3,0.45,0.15,0.05,0.05,6.6,5.623495667,10.84695596,-9.66,2107.5,2.366455454,28,62.24765,5.547,8059.5,0.8185,1.36,1.8815,4.6755,692.725,20.31,58.05,3.54,4.15,1.2065,1.3473,2139.75,14.52,171.32,
3158,0.3,0.5,0.05,0.05,0.1,6.8,4.792823539,10.28938286,-5.16,2204.85,4.396617401,30.7,69.25325,5.814,8927,0.8155,1.3205,1.885,4.8405,698.065,21.23,58.55,3.61,4.25,1.1985,1.3395,2233.1,14.985,184.03,
3159,0.3,0.5,0.05,0.1,0.05,6.8,4.795138253,10.28938286,-5.48,2165.2,4.065432803,29.1,64.85775,5.6705,8476,0.8145,1.3185,1.8925,4.7365,693.81,20.88,58.6,3.565,4.2,1.198,1.3391,2193.45,14.195,181.54,
3160,0.3,0.5,0.1,0.05,0.05,6.7,5.102149794,10.28938286,-7.62,2117.35,2.859084618,28.1,62.4541,5.5625,8192,0.815,1.336,1.8885,4.638,692.465,20.42,58.35,3.55,4.15,1.1995,1.3422,2148.85,14.37,173.9,
3161,0.3,0.55,0.05,0.05,0.05,6.8,4.393878877,9.47265594,-5.44,2127.2,3.70408708,28.2,62.66055,5.578,8324.5,0.8115,1.312,1.8955,4.6005,692.205,20.53,58.65,3.56,4.15,1.1925,1.3371,2157.95,14.22,176.48,
3162,0.35,0.05,0.05,0.05,0.5,6.95,5.549309314,9.672267948,-3.9,2807.95,6.963908919,50.85,122.3417,7.7245,13832.5,0.841,1.379,1.787,6.775,750.225,26.595,58.1,4.0375,5.05,1.2455,1.3533,2813.7,22.81,245.505,
3163,0.35,0.05,0.05,0.1,0.45,6.95,5.551732148,10.4473553,-4.17,2768.3,6.935590811,49.25,117.9462,7.581,13381.5,0.84,1.377,1.7945,6.671,745.97,26.245,58.15,3.9925,5,1.245,1.3529,2774.05,22.02,243.015,
3164,0.35,0.05,0.05,0.15,0.4,6.95,5.554403356,10.958644,-4.44,2728.65,6.734753144,47.65,113.5507,7.4375,12930.5,0.839,1.375,1.802,6.567,741.715,25.895,58.2,3.9475,4.95,1.2445,1.3525,2734.4,21.23,240.525,
3165,0.35,0.05,0.05,0.2,0.35,6.95,5.557323131,11.27657997,-4.71,2689,6.437945552,46.05,109.1552,7.294,12479.5,0.838,1.373,1.8095,6.463,737.46,25.545,58.25,3.9025,4.9,1.244,1.3521,2694.75,20.44,238.035,
3166,0.35,0.05,0.05,0.25,0.3,6.95,5.560491634,11.42989101,-4.98,2649.35,6.080679066,44.45,104.7597,7.1505,12028.5,0.837,1.371,1.817,6.359,733.205,25.195,58.3,3.8575,4.85,1.2435,1.3517,2655.1,19.65,235.545,
3167,0.35,0.05,0.05,0.3,0.25,6.95,5.563908995,11.42989101,-5.25,2609.7,5.681635537,42.85,100.3642,7.007,11577.5,0.836,1.369,1.8245,6.255,728.95,24.845,58.35,3.8125,4.8,1.243,1.3513,2615.45,18.86,233.055,
3168,0.35,0.05,0.05,0.35,0.2,6.95,5.567575309,11.27657997,-5.52,2570.05,5.250248978,41.25,95.9687,6.8635,11126.5,0.835,1.367,1.832,6.151,724.695,24.495,58.4,3.7675,4.75,1.2425,1.3509,2575.8,18.07,230.565,
3169,0.35,0.05,0.05,0.4,0.15,6.95,5.571490641,10.958644,-5.79,2530.4,4.789249186,39.65,91.5732,6.72,10675.5,0.834,1.365,1.8395,6.047,720.44,24.145,58.45,3.7225,4.7,1.242,1.3505,2536.15,17.28,228.075,
3170,0.35,0.05,0.05,0.45,0.1,6.95,5.575655022,10.4473553,-6.06,2490.75,4.294018188,38.05,87.1777,6.5765,10224.5,0.833,1.363,1.847,5.943,716.185,23.795,58.5,3.6775,4.65,1.2415,1.3501,2496.5,16.49,225.585,
3171,0.35,0.05,0.05,0.5,0.05,6.95,5.580068451,9.672267948,-6.33,2451.1,3.745291622,36.45,82.7822,6.433,9773.5,0.832,1.361,1.8545,5.839,711.93,23.445,58.55,3.6325,4.6,1.241,1.3497,2456.85,15.7,223.095,
3172,0.35,0.05,0.1,0.05,0.45,6.85,5.689730516,10.4473553,-6.39,2720.45,4.447810287,48.25,115.54255,7.473,13097.5,0.8405,1.3945,1.7905,6.5725,744.625,25.785,57.9,3.9775,4.95,1.2465,1.356,2729.45,22.195,235.375,
3173,0.35,0.05,0.1,0.1,0.4,6.85,5.692191999,11.17615826,-6.64,2680.8,4.512205581,46.65,111.14705,7.3295,12646.5,0.8395,1.3925,1.798,6.4685,740.37,25.435,57.95,3.9325,4.9,1.246,1.3556,2689.8,21.405,232.885,
3174,0.35,0.05,0.1,0.15,0.35,6.85,5.694895088,11.63534829,-6.89,2641.15,4.460188697,45.05,106.75155,7.186,12195.5,0.8385,1.3905,1.8055,6.3645,736.115,25.085,58,3.8875,4.85,1.2455,1.3552,2650.15,20.615,230.395,
3175,0.35,0.05,0.1,0.2,0.3,6.85,5.697839976,11.89369488,-7.14,2601.5,4.333536027,43.45,102.35605,7.0425,11744.5,0.8375,1.3885,1.813,6.2605,731.86,24.735,58.05,3.8425,4.8,1.245,1.3548,2610.5,19.825,227.905,
3176,0.35,0.05,0.1,0.25,0.25,6.85,5.701026826,11.97739821,-7.39,2561.85,4.152137701,41.85,97.96055,6.899,11293.5,0.8365,1.3865,1.8205,6.1565,727.605,24.385,58.1,3.7975,4.75,1.2445,1.3544,2570.85,19.035,225.415,
3177,0.35,0.05,0.1,0.3,0.2,6.85,5.70445577,11.89369488,-7.64,2522.2,3.926476077,40.25,93.56505,6.7555,10842.5,0.8355,1.3845,1.828,6.0525,723.35,24.035,58.15,3.7525,4.7,1.244,1.354,2531.2,18.245,222.925,
3178,0.35,0.05,0.1,0.35,0.15,6.85,5.708126909,11.63534829,-7.89,2482.55,3.661005562,38.65,89.16955,6.612,10391.5,0.8345,1.3825,1.8355,5.9485,719.095,23.685,58.2,3.7075,4.65,1.2435,1.3536,2491.55,17.455,220.435,
3179,0.35,0.05,0.1,0.4,0.1,6.85,5.712040317,11.17615826,-8.14,2442.9,3.35408317,37.05,84.77405,6.4685,9940.5,0.8335,1.3805,1.843,5.8445,714.84,23.335,58.25,3.6625,4.6,1.243,1.3532,2451.9,16.665,217.945,
3180,0.35,0.05,0.1,0.45,0.05,6.85,5.716196036,10.4473553,-8.39,2403.25,2.992563365,35.45,80.37855,6.325,9489.5,0.8325,1.3785,1.8505,5.7405,710.585,22.985,58.3,3.6175,4.55,1.2425,1.3528,2412.25,15.875,215.455,
3181,0.35,0.05,0.15,0.05,0.4,6.75,5.822223514,10.958644,-8.76,2632.95,3.293785585,45.65,108.7434,7.2215,12362.5,0.84,1.41,1.794,6.37,739.025,24.975,57.7,3.9175,4.85,1.2475,1.3587,2645.2,21.58,225.245,
3182,0.35,0.05,0.15,0.1,0.35,6.75,5.824721549,11.63534829,-8.99,2593.3,3.35639029,44.05,104.3479,7.078,11911.5,0.839,1.408,1.8015,6.266,734.77,24.625,57.75,3.8725,4.8,1.247,1.3583,2605.55,20.79,222.755,
3183,0.35,0.05,0.15,0.15,0.3,6.75,5.827455069,12.03494894,-9.22,2553.65,3.333302317,42.45,99.9524,6.9345,11460.5,0.838,1.406,1.809,6.162,730.515,24.275,57.8,3.8275,4.75,1.2465,1.3579,2565.9,20,220.265,
3184,0.35,0.05,0.15,0.2,0.25,6.75,5.830424266,12.22368783,-9.45,2514,3.251889016,40.85,95.5569,6.791,11009.5,0.837,1.404,1.8165,6.058,726.26,23.925,57.85,3.7825,4.7,1.246,1.3575,2526.25,19.21,217.775,
3185,0.35,0.05,0.15,0.25,0.2,6.75,5.833629303,12.22368783,-9.68,2474.35,3.124553924,39.25,91.1614,6.6475,10558.5,0.836,1.402,1.824,5.954,722.005,23.575,57.9,3.7375,4.65,1.2455,1.3571,2486.6,18.42,215.285,
3186,0.35,0.05,0.15,0.3,0.15,6.75,5.837070313,12.03494894,-9.91,2434.7,2.956759857,37.65,86.7659,6.504,10107.5,0.835,1.4,1.8315,5.85,717.75,23.225,57.95,3.6925,4.6,1.245,1.3567,2446.95,17.63,212.795,
3187,0.35,0.05,0.15,0.35,0.1,6.75,5.840747406,11.63534829,-10.14,2395.05,2.748248611,36.05,82.3704,6.3605,9656.5,0.834,1.398,1.839,5.746,713.495,22.875,58,3.6475,4.55,1.2445,1.3563,2407.3,16.84,210.305,
3188,0.35,0.05,0.15,0.4,0.05,6.75,5.844660659,10.958644,-10.37,2355.4,2.489102226,34.45,77.9749,6.217,9205.5,0.833,1.396,1.8465,5.642,709.24,22.525,58.05,3.6025,4.5,1.244,1.3559,2367.65,16.05,207.815,
3189,0.35,0.05,0.2,0.05,0.35,6.65,5.947355778,11.27657997,-11.01,2545.45,2.607081789,43.05,101.94425,6.97,11627.5,0.8395,1.4255,1.7975,6.1675,733.425,24.165,57.5,3.8575,4.75,1.2485,1.3614,2560.95,20.965,215.115,
3190,0.35,0.05,0.2,0.1,0.3,6.65,5.949888356,11.89369488,-11.22,2505.8,2.656258524,41.45,97.54875,6.8265,11176.5,0.8385,1.4235,1.805,6.0635,729.17,23.815,57.55,3.8125,4.7,1.248,1.361,2521.3,20.175,212.625,
3191,0.35,0.05,0.2,0.15,0.25,6.65,5.952650855,12.22368783,-11.43,2466.15,2.637397003,39.85,93.15325,6.683,10725.5,0.8375,1.4215,1.8125,5.9595,724.915,23.465,57.6,3.7675,4.65,1.2475,1.3606,2481.65,19.385,210.135,
3192,0.35,0.05,0.2,0.2,0.2,6.65,5.955643465,12.32872339,-11.64,2426.5,2.570072792,38.25,88.75775,6.5395,10274.5,0.8365,1.4195,1.82,5.8555,720.66,23.115,57.65,3.7225,4.6,1.247,1.3602,2442,18.595,207.645,
3193,0.35,0.05,0.2,0.25,0.15,6.65,5.958866349,12.22368783,-11.85,2386.85,2.462118928,36.65,84.36225,6.396,9823.5,0.8355,1.4175,1.8275,5.7515,716.405,22.765,57.7,3.6775,4.55,1.2465,1.3598,2402.35,17.805,205.155,
3194,0.35,0.05,0.2,0.3,0.1,6.65,5.962319643,11.89369488,-12.06,2347.2,2.314832556,35.05,79.96675,6.2525,9372.5,0.8345,1.4155,1.835,5.6475,712.15,22.415,57.75,3.6325,4.5,1.246,1.3594,2362.7,17.015,202.665,
3195,0.35,0.05,0.2,0.35,0.05,6.65,5.966003458,11.27657997,-12.27,2307.55,2.120723074,33.45,75.57125,6.109,8921.5,0.8335,1.4135,1.8425,5.5435,707.895,22.065,57.8,3.5875,4.45,1.2455,1.359,2323.05,16.225,200.175,
3196,0.35,0.05,0.25,0.05,0.3,6.55,6.065619404,11.42989101,-13.14,2457.95,2.138059407,40.45,95.1451,6.7185,10892.5,0.839,1.441,1.801,5.965,727.825,23.355,57.3,3.7975,4.65,1.2495,1.3641,2476.7,20.35,204.985,
3197,0.35,0.05,0.25,0.1,0.25,6.55,6.0681846,11.97739821,-13.33,2418.3,2.172913886,38.85,90.7496,6.575,10441.5,0.838,1.439,1.8085,5.861,723.57,23.005,57.35,3.7525,4.6,1.249,1.3637,2437.05,19.56,202.495,
3198,0.35,0.05,0.25,0.15,0.2,6.55,6.070974638,12.22368783,-13.52,2378.65,2.150582475,37.25,86.3541,6.4315,9990.5,0.837,1.437,1.816,5.757,719.315,22.655,57.4,3.7075,4.55,1.2485,1.3633,2397.4,18.77,200.005,
3199,0.35,0.05,0.25,0.2,0.15,6.55,6.073989704,12.22368783,-13.71,2339,2.085427121,35.65,81.9586,6.288,9539.5,0.836,1.435,1.8235,5.653,715.06,22.305,57.45,3.6625,4.5,1.248,1.3629,2357.75,17.98,197.515,
3200,0.35,0.05,0.25,0.25,0.1,6.55,6.07722996,11.97739821,-13.9,2299.35,1.981311552,34.05,77.5631,6.1445,9088.5,0.835,1.433,1.831,5.549,710.805,21.955,57.5,3.6175,4.45,1.2475,1.3625,2318.1,17.19,195.025,
3201,0.35,0.05,0.25,0.3,0.05,6.55,6.080695546,11.42989101,-14.09,2259.7,1.833081953,32.45,73.1676,6.001,8637.5,0.834,1.431,1.8385,5.445,706.55,21.605,57.55,3.5725,4.4,1.247,1.3621,2278.45,16.4,192.535,
3202,0.35,0.05,0.3,0.05,0.25,6.45,6.177444448,11.42989101,-15.15,2370.45,1.788381858,37.85,88.34595,6.467,10157.5,0.8385,1.4565,1.8045,5.7625,722.225,22.545,57.1,3.7375,4.55,1.2505,1.3668,2392.45,19.735,194.855,
3203,0.35,0.05,0.3,0.1,0.2,6.45,6.180040418,11.89369488,-15.32,2330.8,1.80951854,36.25,83.95045,6.3235,9706.5,0.8375,1.4545,1.812,5.6585,717.97,22.195,57.15,3.6925,4.5,1.25,1.3664,2352.8,18.945,192.365,
3204,0.35,0.05,0.3,0.15,0.15,6.45,6.182856572,12.03494894,-15.49,2291.15,1.780108022,34.65,79.55495,6.18,9255.5,0.8365,1.4525,1.8195,5.5545,713.715,21.845,57.2,3.6475,4.45,1.2495,1.366,2313.15,18.155,189.875,
3205,0.35,0.05,0.3,0.2,0.1,6.45,6.185893096,11.89369488,-15.66,2251.5,1.71000345,33.05,75.15945,6.0365,8804.5,0.8355,1.4505,1.827,5.4505,709.46,21.495,57.25,3.6025,4.4,1.249,1.3656,2273.5,17.365,187.385,
3206,0.35,0.05,0.3,0.25,0.05,6.45,6.18915015,11.42989101,-15.83,2211.85,1.597043868,31.45,70.76395,5.893,8353.5,0.8345,1.4485,1.8345,5.3465,705.205,21.145,57.3,3.5575,4.35,1.2485,1.3652,2233.85,16.575,184.895,
3207,0.35,0.05,0.35,0.05,0.2,6.35,6.283209343,11.27657997,-17.04,2282.95,1.51079039,35.25,81.5468,6.2155,9422.5,0.838,1.472,1.808,5.56,716.625,21.735,56.9,3.6775,4.45,1.2515,1.3695,2308.2,19.12,184.725,
3208,0.35,0.05,0.35,0.1,0.15,6.35,6.285834317,11.63534829,-17.19,2243.3,1.518416336,33.65,77.1513,6.072,8971.5,0.837,1.47,1.8155,5.456,712.37,21.385,56.95,3.6325,4.4,1.251,1.3691,2268.55,18.33,182.235,
3209,0.35,0.05,0.35,0.15,0.1,6.35,6.288675191,11.63534829,-17.34,2203.65,1.47867562,32.05,72.7558,5.9285,8520.5,0.836,1.468,1.823,5.352,708.115,21.035,57,3.5875,4.35,1.2505,1.3687,2228.9,17.54,179.745,
3210,0.35,0.05,0.35,0.2,0.05,6.35,6.29173215,11.27657997,-17.49,2164,1.395226933,30.45,68.3603,5.785,8069.5,0.835,1.466,1.8305,5.248,703.86,20.685,57.05,3.5425,4.3,1.25,1.3683,2189.25,16.75,177.255,
3211,0.35,0.05,0.4,0.05,0.15,6.25,6.383249147,10.958644,-18.81,2195.45,1.279061934,32.65,74.74765,5.964,8687.5,0.8375,1.4875,1.8115,5.3575,711.025,20.925,56.7,3.6175,4.35,1.2525,1.3722,2223.95,18.505,174.595,
3212,0.35,0.05,0.4,0.1,0.1,6.25,6.385901424,11.17615826,-18.94,2155.8,1.272099365,31.05,70.35215,5.8205,8236.5,0.8365,1.4855,1.819,5.2535,706.77,20.575,56.75,3.5725,4.3,1.252,1.3718,2184.3,17.715,172.105,
3213,0.35,0.05,0.4,0.15,0.05,6.25,6.38876565,10.958644,-19.07,2116.15,1.216053199,29.45,65.95665,5.677,7785.5,0.8355,1.4835,1.8265,5.1495,702.515,20.225,56.8,3.5275,4.25,1.2515,1.3714,2144.65,16.925,169.615,
3214,0.35,0.05,0.45,0.05,0.1,6.15,6.477862141,10.4473553,-20.46,2107.95,1.076368652,30.05,67.9485,5.7125,7952.5,0.837,1.503,1.815,5.155,705.425,20.115,56.5,3.5575,4.25,1.2535,1.3749,2139.7,17.89,164.465,
3215,0.35,0.05,0.45,0.1,0.05,6.15,6.480540086,10.4473553,-20.57,2068.3,1.050474719,28.45,63.553,5.569,7501.5,0.836,1.501,1.8225,5.051,701.17,19.765,56.55,3.5125,4.2,1.253,1.3745,2100.05,17.1,161.975,
3216,0.35,0.05,0.5,0.05,0.05,6.05,6.567315178,9.672267948,-21.99,2020.45,0.88869185,27.45,61.14935,5.461,7217.5,0.8365,1.5185,1.8185,4.9525,699.825,19.305,56.3,3.4975,4.15,1.2545,1.3776,2055.45,17.275,154.335,
3217,0.35,0.1,0.05,0.05,0.45,6.95,5.640276305,10.4473553,-4.04,2730.3,7.06049856,48.35,115.749,7.4885,13230,0.837,1.3705,1.7975,6.535,744.365,25.895,58.2,3.9875,4.95,1.2395,1.3509,2738.55,22.045,237.955,
3218,0.35,0.1,0.05,0.1,0.4,6.95,5.642741491,11.17615826,-4.32,2690.65,6.960909772,46.75,111.3535,7.345,12779,0.836,1.3685,1.805,6.431,740.11,25.545,58.25,3.9425,4.9,1.239,1.3505,2698.9,21.255,235.465,
3219,0.35,0.1,0.05,0.15,0.35,6.95,5.645453648,11.63534829,-4.6,2651,6.705501806,45.15,106.958,7.2015,12328,0.835,1.3665,1.8125,6.327,735.855,25.195,58.3,3.8975,4.85,1.2385,1.3501,2659.25,20.465,232.975,
3220,0.35,0.1,0.05,0.2,0.3,6.95,5.648412974,11.89369488,-4.88,2611.35,6.36446724,43.55,102.5625,7.058,11877,0.834,1.3645,1.82,6.223,731.6,24.845,58.35,3.8525,4.8,1.238,1.3497,2619.6,19.675,230.485,
3221,0.35,0.1,0.05,0.25,0.25,6.95,5.65161963,11.97739821,-5.16,2571.7,5.969433136,41.95,98.167,6.9145,11426,0.833,1.3625,1.8275,6.119,727.345,24.495,58.4,3.8075,4.75,1.2375,1.3493,2579.95,18.885,227.995,
3222,0.35,0.1,0.05,0.3,0.2,6.95,5.655073752,11.89369488,-5.44,2532.05,5.535924655,40.35,93.7715,6.771,10975,0.832,1.3605,1.835,6.015,723.09,24.145,58.45,3.7625,4.7,1.237,1.3489,2540.3,18.095,225.505,
3223,0.35,0.1,0.05,0.35,0.15,6.95,5.658775439,11.63534829,-5.72,2492.4,5.069919942,38.75,89.376,6.6275,10524,0.831,1.3585,1.8425,5.911,718.835,23.795,58.5,3.7175,4.65,1.2365,1.3485,2500.65,17.305,223.015,
3224,0.35,0.1,0.05,0.4,0.1,6.95,5.662724761,11.17615826,-6,2452.75,4.568720361,37.15,84.9805,6.484,10073,0.83,1.3565,1.85,5.807,714.58,23.445,58.55,3.6725,4.6,1.236,1.3481,2461,16.515,220.525,
3225,0.35,0.1,0.05,0.45,0.05,6.95,5.666921757,10.4473553,-6.28,2413.1,4.014412911,35.55,80.585,6.3405,9622,0.829,1.3545,1.8575,5.703,710.325,23.095,58.6,3.6275,4.55,1.2355,1.3477,2421.35,15.725,218.035,
3226,0.35,0.1,0.1,0.05,0.4,6.85,5.793024848,11.17615826,-6.55,2642.8,4.509366571,45.75,108.94985,7.237,12495,0.8365,1.386,1.801,6.3325,738.765,25.085,58,3.9275,4.85,1.2405,1.3536,2654.3,21.43,227.825,
3227,0.35,0.1,0.1,0.1,0.35,6.85,5.795532883,11.85286254,-6.81,2603.15,4.53080457,44.15,104.55435,7.0935,12044,0.8355,1.384,1.8085,6.2285,734.51,24.735,58.05,3.8825,4.8,1.24,1.3532,2614.65,20.64,225.335,
3228,0.35,0.1,0.1,0.15,0.3,6.85,5.79828075,12.25246319,-7.07,2563.5,4.442601047,42.55,100.15885,6.95,11593,0.8345,1.382,1.816,6.1245,730.255,24.385,58.1,3.8375,4.75,1.2395,1.3528,2575,19.85,222.845,
3229,0.35,0.1,0.1,0.2,0.25,6.85,5.801268643,12.44120208,-7.33,2523.85,4.283728223,40.95,95.76335,6.8065,11142,0.8335,1.38,1.8235,6.0205,726,24.035,58.15,3.7925,4.7,1.239,1.3524,2535.35,19.06,220.355,
3230,0.35,0.1,0.1,0.25,0.2,6.85,5.804496727,12.44120208,-7.59,2484.2,4.071993968,39.35,91.36785,6.663,10691,0.8325,1.378,1.831,5.9165,721.745,23.685,58.2,3.7475,4.65,1.2385,1.352,2495.7,18.27,217.865,
3231,0.35,0.1,0.1,0.3,0.15,6.85,5.807965138,12.25246319,-7.85,2444.55,3.815510688,37.75,86.97235,6.5195,10240,0.8315,1.376,1.8385,5.8125,717.49,23.335,58.25,3.7025,4.6,1.238,1.3516,2456.05,17.48,215.375,
3232,0.35,0.1,0.1,0.35,0.1,6.85,5.811673984,11.85286254,-8.11,2404.9,3.514790274,36.15,82.57685,6.376,9789,0.8305,1.374,1.846,5.7085,713.235,22.985,58.3,3.6575,4.55,1.2375,1.3512,2416.4,16.69,212.885,
3233,0.35,0.1,0.1,0.4,0.05,6.85,5.815623342,11.17615826,-8.37,2365.25,3.158232774,34.55,78.18135,6.2325,9338,0.8295,1.372,1.8535,5.6045,708.98,22.635,58.35,3.6125,4.5,1.237,1.3508,2376.75,15.9,210.395,
3234,0.35,0.1,0.15,0.05,0.35,6.75,5.93726428,11.63534829,-8.94,2555.3,3.32570531,43.15,102.1507,6.9855,11760,0.836,1.4015,1.8045,6.13,733.165,24.275,57.8,3.8675,4.75,1.2415,1.3563,2570.05,20.815,217.695,
